cluster,rank,cycle_index,dist_to_centroid,session_id,t_mid_s,label,label_json,label_source
0,1,1834,18.40574836730957,20260316_171550_experimental_jo,42.81171702671281,sneak_underhand,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,2,2277,18.70331573486328,20260405_185509_experimental_bass-walk-down,58.660469536500415,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,3,2260,18.85935401916504,20260405_185509_experimental_bass-walk-down,39.647080855652746,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,4,2522,19.51810073852539,20260406_212408_experimental_jo div,188.60752358224948,underhand_right,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,5,2247,19.8829288482666,20260405_185509_experimental_bass-walk-down,20.0535829039724,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,6,2028,20.076086044311523,20260405_184437_experimental_bass-walk-down,67.8015267583379,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,7,2252,20.084978103637695,20260405_185509_experimental_bass-walk-down,29.955348416146915,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,8,2014,20.157108306884766,20260405_184437_experimental_bass-walk-down,40.20683636489768,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,9,2034,20.16762351989746,20260405_184437_experimental_bass-walk-down,77.50317595476217,sneak_underhand_left,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
0,10,1894,20.23460578918457,20260316_171550_experimental_jo,133.80536630993169,sneak_underhand,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
1,1,1986,17.264442443847656,20260405_173949_experimental_progression,89.98841288923356,overhand_left,..\..\data\raw\new-labeled-sessions\20260405_173949_experimental_progression\labels_corrected.json,labels_corrected.json
1,2,1865,17.5506591796875,20260316_171550_experimental_jo,92.08369281030883,underhand_right,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
1,3,1973,18.05937957763672,20260405_173949_experimental_progression,63.235912296370046,overhand_left,..\..\data\raw\new-labeled-sessions\20260405_173949_experimental_progression\labels_corrected.json,labels_corrected.json
1,4,1970,18.19995880126953,20260405_173949_experimental_progression,57.885410992494855,overhand_left,..\..\data\raw\new-labeled-sessions\20260405_173949_experimental_progression\labels_corrected.json,labels_corrected.json
