sync_time,timestamp_ms,device_id,ax,ay,az,gx,gy,gz
0.025554180145263672,1578389220,1,0.24622392654418945,0.8895660042762756,-0.07763516157865524,10.68115234375,21.484375,-19.10400390625
0.025559186935424805,1578389239,1,0.25403642654418945,0.9247222542762756,-0.07812344282865524,10.8642578125,19.22607421875,-18.4326171875
0.03913116455078125,1578389231,0,-0.16075268387794495,0.9534237384796143,0.023516561836004257,0.30517578125,26.55029296875,-16.66259765625
0.03913712501525879,1578389250,0,-0.16612377762794495,0.9822323322296143,0.029375936836004257,0.9765625,26.06201171875,-15.9912109375
0.0622563362121582,1578389258,1,0.26844072341918945,0.9354644417762756,-0.09716641157865524,8.056640625,20.99609375,-18.98193359375
0.06749916076660156,1578389269,0,-0.17027416825294495,0.9727108478546143,0.022539999336004257,-2.197265625,21.42333984375,-14.16015625
0.08266925811767578,1578389277,1,0.25452470779418945,0.9239898324012756,-0.10693203657865524,3.35693359375,20.3857421875,-16.78466796875
0.08268332481384277,1578389296,1,0.25525712966918945,0.9708648324012756,-0.10180508345365524,2.44140625,17.51708984375,-12.5732421875
0.09785032272338867,1578389288,0,-0.16587963700294495,0.9775936603546143,0.022539999336004257,-7.6904296875,16.845703125,-13.00048828125
0.11580228805541992,1578389315,1,0.25403642654418945,1.0121246576309204,-0.12402188032865524,1.15966796875,22.705078125,-10.25390625
0.12778496742248535,1578389307,0,-0.19395580887794495,1.0354549884796143,0.021319296211004257,-5.615234375,23.5595703125,-10.1318359375
0.12783432006835938,1578389326,0,-0.21275463700294495,1.0425350666046143,0.0010556243360042572,-3.5400390625,22.88818359375,-4.39453125
0.14421725273132324,1578389334,1,0.23230791091918945,0.9825835824012756,-0.16284024715423584,-3.0517578125,23.13232421875,-9.3994140625
0.14429020881652832,1578389353,1,0.20911455154418945,0.9188628792762756,-0.17040860652923584,-10.498046875,13.97705078125,-10.07080078125
0.1651163101196289,1578389345,0,-0.21080151200294495,0.9827206134796143,-0.022137735038995743,-13.427734375,18.5546875,2.38037109375
0.16512513160705566,1578389364,0,-0.21519604325294495,0.9199764728546143,-0.030926797538995743,-23.01025390625,18.73779296875,-1.03759765625
0.17433714866638184,1578389372,1,0.20276689529418945,0.9017730355262756,-0.16869962215423584,-13.12255859375,10.68115234375,-3.662109375
0.18781423568725586,1578389383,0,-0.26475659012794495,0.9094784259796143,-0.029950235038995743,-13.916015625,9.033203125,-1.15966796875
0.18784213066101074,1578389402,0,-0.26817455887794495,0.9688045978546143,-0.08952054381370544,4.82177734375,-9.765625,-1.0986328125
0.21166515350341797,1578389408,1,0.16907548904418945,0.9796538949012756,-0.20825040340423584,-8.4228515625,4.39453125,0.9765625
0.2178952693939209,1578389421,0,-0.30162182450294495,1.0410702228546143,-0.15714749693870544,5.9814453125,-7.75146484375,3.662109375
0.23276805877685547,1578389427,1,0.20423173904418945,1.0421539545059204,-0.24658048152923584,-5.43212890625,-1.5869140625,0.18310546875
0.23284101486206055,1578389446,1,0.19178056716918945,1.0521637201309204,-0.29101407527923584,-4.5166015625,-12.20703125,0.48828125
0.24748015403747559,1578389440,0,-0.31675854325294495,1.0491268634796143,-0.19230374693870544,12.0849609375,2.01416015625,-0.54931640625
0.24755096435546875,1578389459,0,-0.36021557450294495,1.0686581134796143,-0.23673734068870544,14.09912109375,-2.0751953125,4.2724609375
0.2678501605987549,1578389465,1,0.20642900466918945,1.0626617670059204,-0.29809415340423584,0.732421875,-4.39453125,2.74658203125
0.29155421257019043,1578389484,1,0.19104814529418945,1.0277496576309204,-0.30102384090423584,2.5634765625,-8.36181640625,2.99072265625
0.2929511070251465,1578389503,1,0.19007158279418945,0.9921050667762756,-0.26586759090423584,9.033203125,-16.2353515625,2.685546875
0.3120882511138916,1578389495,0,-0.25792065262794495,1.0352108478546143,-0.11979398131370544,3.60107421875,3.662109375,6.34765625
0.31209325790405273,1578389514,0,-0.25987377762794495,0.9995663166046143,-0.05631742253899574,5.615234375,18.49365234375,8.1787109375
0.3228621482849121,1578389522,1,0.21668291091918945,0.9867339730262756,-0.20263516902923584,17.4560546875,-9.521484375,9.27734375
0.3396260738372803,1578389533,0,-0.24522534012794495,0.9981014728546143,-0.029706094413995743,10.07080078125,8.1787109375,17.333984375
0.3396341800689697,1578389552,0,-0.25962963700294495,1.0217831134796143,-0.03434476628899574,20.01953125,-5.67626953125,21.8505859375
0.361004114151001,1578389541,1,0.20764970779418945,1.0035797357559204,-0.17138516902923584,18.798828125,-6.40869140625,12.6953125
0.3610103130340576,1578389560,1,0.20301103591918945,0.9872222542762756,-0.13598477840423584,14.58740234375,-16.2353515625,14.46533203125
0.3677210807800293,1578389571,0,-0.23448315262794495,1.0076229572296143,-0.04679593816399574,17.63916015625,-8.85009765625,21.66748046875
0.38360118865966797,1578389579,1,0.25550127029418945,0.9596343636512756,-0.12597501277923584,10.6201171875,-20.263671875,16.357421875
0.3836061954498291,1578389598,1,0.21302080154418945,0.9244781136512756,-0.12963712215423584,3.2958984375,-18.12744140625,14.46533203125
0.3976631164550781,1578389590,0,-0.23399487137794495,0.9795467853546143,-0.029950235038995743,7.62939453125,-14.34326171875,18.49365234375
0.39773106575012207,1578389609,0,-0.21934643387794495,1.0420467853546143,-0.030926797538995743,7.62939453125,-22.03369140625,14.5263671875
0.4156312942504883,1578389617,1,0.16053056716918945,0.06827694177627563,-0.03393398970365524,-220.88623046875,-84.3505859375,66.34521484375
0.4275221824645996,1578389628,0,-0.16124096512794495,0.7666561603546143,-0.13078030943870544,8.7890625,-37.90283203125,21.8505859375
0.44293212890625,1578389636,1,-0.02184247598052025,0.5521636605262756,-0.18993985652923584,-103.69873046875,-118.1640625,61.46240234375
0.46311211585998535,1578389647,0,-0.16563549637794495,0.9058163166046143,-0.05045804753899574,-6.2255859375,-12.51220703125,12.26806640625
0.4631180763244629,1578389666,0,-0.28868237137794495,0.9265682697296143,-0.020672891288995743,9.94873046875,7.87353515625,15.31982421875
0.47439122200012207,1578389671,1,0.16053056716918945,1.0685211420059204,-0.47167813777923584,-10.31494140625,-91.6748046875,36.07177734375
0.4892261028289795,1578389685,0,-0.27354565262794495,0.9824764728546143,-0.08878812193870544,29.11376953125,-24.7802734375,27.099609375
0.5110251903533936,1578389691,1,0.11487627029418945,0.8827300667762756,-0.30615079402923584,32.77587890625,-57.92236328125,16.7236328125
0.5110311508178711,1578389710,1,0.07727861404418945,1.1149078607559204,0.20068514347076416,-23.4375,15.19775390625,-25.93994140625
0.5181403160095215,1578389704,0,-0.25450268387794495,0.8572323322296143,-0.12882718443870544,19.83642578125,-40.4052734375,27.52685546875
0.5181460380554199,1578389723,0,-0.38853588700294495,0.9717342853546143,-0.031170938163995743,28.99169921875,-40.0390625,65.12451171875
0.5341949462890625,1578389729,1,-0.15026044845581055,0.8243804574012756,0.6066910028457642,-95.8251953125,49.072265625,-12.02392578125
0.5342831611633301,1578389748,1,-0.17223310470581055,0.7650542855262756,0.22509920597076416,-36.7431640625,-18.5546875,5.9814453125
0.5602860450744629,1578389759,0,-0.09605541825294495,1.0781795978546143,-0.21940335631370544,40.95458984375,36.92626953125,32.16552734375
0.5662212371826172,1578389767,1,0.48523759841918945,1.2516266107559204,-0.48803555965423584,-44.37255859375,-6.89697265625,12.39013671875
0.5794451236724854,1578389778,0,0.06483325362205505,0.9150936603546143,0.27620211243629456,7.62939453125,-5.18798828125,-12.6953125
0.5941252708435059,1578389786,1,0.15686845779418945,0.9117828011512756,-0.22802579402923584,-93.26171875,10.92529296875,-11.1083984375
0.5941519737243652,1578389805,1,0.01624346151947975,0.6866851449012756,-0.11352383345365524,-54.99267578125,18.85986328125,-10.43701171875
0.615617036819458,1578389797,0,-0.41002026200294495,0.9712460041046143,0.15681734681129456,-128.23486328125,119.81201171875,-60.4248046875
0.6156232357025146,1578389816,0,-0.17027416825294495,0.5256893634796143,-0.33952054381370544,-98.9990234375,-5.18798828125,22.4609375
0.622833251953125,1578389824,1,0.24817705154418945,0.8146148324012756,-0.13696134090423584,-15.07568359375,14.6484375,1.15966796875
0.6417331695556641,1578389835,0,-0.14439526200294495,0.9180233478546143,-0.6500674486160278,-14.34326171875,-34.36279296875,30.33447265625
0.6637182235717773,1578389843,1,0.39514970779418945,0.9315581917762756,-0.20751798152923584,-14.0380859375,-56.33544921875,1.40380859375
0.6637229919433594,1578389862,1,0.38074541091918945,1.0111480951309204,-0.20654141902923584,-4.21142578125,-71.533203125,6.34765625
0.6702690124511719,1578389854,0,-0.12120190262794495,1.0342342853546143,-0.19596585631370544,26.611328125,-72.08251953125,19.10400390625
0.6702752113342285,1578389873,0,-0.014268312603235245,1.0576717853546143,-0.06266507506370544,2.3193359375,-174.49951171875,40.1611328125
0.6852312088012695,1578389881,1,0.22180986404418945,0.9737945199012756,-0.13598477840423584,-10.80322265625,-99.54833984375,18.12744140625
0.7111852169036865,1578389892,0,0.07850512862205505,1.0601131916046143,-0.04435453191399574,0.54931640625,-213.07373046875,94.23828125
0.7111902236938477,1578389911,0,0.06922778487205505,0.8481991291046143,0.013995077461004257,28.74755859375,-198.486328125,117.3095703125
0.7162981033325195,1578389900,1,0.21472978591918945,0.9647613167762756,-0.05053555220365524,-13.97705078125,-137.20703125,25.69580078125
0.7300691604614258,1578389930,0,0.052382078021764755,0.9736874103546143,-0.08610257506370544,46.81396484375,-18.6767578125,108.21533203125
0.7428989410400391,1578389935,1,0.17786455154418945,0.9098296761512756,0.10083163529634476,-49.74365234375,-196.96044921875,48.64501953125
0.7429792881011963,1578389955,1,0.6749348640441895,1.0165191888809204,0.05224765092134476,-88.7451171875,-270.5078125,38.39111328125
0.7644522190093994,1578389949,0,-0.16099682450294495,0.9614803791046143,-0.029706094413995743,59.326171875,10.986328125,109.68017578125
0.7644569873809814,1578389968,0,0.010634031146764755,0.9556210041046143,0.03523531183600426,41.07666015625,79.345703125,117.5537109375
0.7739651203155518,1578389974,1,0.27259111404418945,0.9100738167762756,0.09106601029634476,-81.54296875,-245.60546875,26.9775390625
0.7878432273864746,1578389987,0,-0.49913159012794495,0.8140194416046143,-0.04850492253899574,22.39990234375,80.74951171875,81.787109375
0.8116772174835205,1578389993,1,0.12073564529418945,0.48063045740127563,0.15576326847076416,-71.22802734375,-236.572265625,-9.82666015625
0.8116822242736816,1578390012,1,0.46253252029418945,0.7198882699012756,0.06250155717134476,-61.279296875,-196.96044921875,-14.46533203125
0.8189201354980469,1578390023,0,-0.09581127762794495,1.5667049884796143,0.16438570618629456,8.4228515625,97.71728515625,34.5458984375
0.832984209060669,1578390031,1,0.47596025466918945,1.3107086420059204,-0.005857817828655243,-27.2216796875,-61.21826171875,72.998046875
0.8476481437683105,1578390042,0,-0.5162214636802673,1.4168026447296143,-0.19913968443870544,-55.5419921875,-50.1708984375,60.302734375
0.8477680683135986,1578390061,0,-0.23545971512794495,0.5732967853546143,-0.23746976256370544,-87.158203125,-78.67431640625,35.82763671875
0.8660171031951904,1578390050,1,-0.38365888595581055,1.1036773920059204,0.04712069779634476,-50.1708984375,-106.99462890625,37.90283203125
0.8660223484039307,1578390069,1,0.19397783279418945,0.9315581917762756,-0.09692227095365524,-58.65478515625,-75.1953125,36.80419921875
0.8781061172485352,1578390080,0,0.08485278487205505,0.8740780353546143,-0.16495999693870544,-25.20751953125,-52.8564453125,-28.3203125
0.892707109451294,1578390088,1,0.29578447341918945,0.8580718636512756,-0.07543789595365524,-43.15185546875,-65.49072265625,42.48046875
0.892768144607544,1578390107,1,0.31018877029418945,0.7823882699012756,-0.005613677203655243,-23.86474609375,-28.74755859375,43.212890625
0.9153661727905273,1578390099,0,0.07313403487205505,0.9165585041046143,-0.014813516288995743,19.71435546875,-27.40478515625,-55.23681640625
0.9153721332550049,1578390118,0,0.23206958174705505,0.8982479572296143,0.016680624336004257,-19.83642578125,-35.21728515625,-41.19873046875
0.9233081340789795,1578390126,1,0.34339189529418945,0.7899566292762756,-0.09887539595365524,-6.4697265625,-32.1044921875,62.43896484375
0.9378423690795898,1578390137,0,0.36390551924705505,0.9180233478546143,0.16145601868629456,-45.22705078125,35.33935546875,-36.56005859375
0.963360071182251,1578390145,1,0.5626301765441895,0.7618804574012756,0.06469882279634476,-1.953125,-46.142578125,58.2275390625
0.9633653163909912,1578390164,1,0.44959306716918945,0.8990874886512756,0.10131991654634476,-8.72802734375,-36.43798828125,29.72412109375
0.9693341255187988,1578390156,0,0.15809497237205505,1.0142147541046143,0.08308687806129456,-53.77197265625,52.001953125,2.86865234375
0.9693560600280762,1578390175,0,0.022596921771764755,1.0918514728546143,-0.06095609441399574,-46.9970703125,50.537109375,34.72900390625
0.9844381809234619,1578390199,1,0.5301594734191895,1.0362945795059204,-0.15038907527923584,-1.708984375,-33.63037109375,-2.197265625
0.9977352619171143,1578390194,0,0.033583249896764755,1.1965878009796143,-0.16984280943870544,-31.6162109375,24.96337890625,3.41796875
0.9977552890777588,1578390213,0,0.12757739424705505,1.1946346759796143,-0.21427640318870544,-10.6201171875,11.77978515625,-15.380859375
1.015653133392334,1578390219,1,0.49842119216918945,1.0724273920059204,-0.21557462215423584,-3.41796875,-36.376953125,-13.427734375
