cluster,rank,cycle_index,dist_to_centroid,session_id,t_mid_s,label,label_json,label_source
0,1,1386,21.931352615356445,20260315_150630_experimental_jo,66.57230553350199,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,2,1395,22.26043701171875,20260315_150630_experimental_jo,78.56272075507863,clockwise,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,3,2581,22.708498001098633,20260406_212408_experimental_jo div,311.0724087928744,overhand_right,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,4,1398,22.842227935791016,20260315_150630_experimental_jo,82.44285500700914,underhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,5,1453,22.98427963256836,20260315_150630_experimental_jo,168.2958276449802,underhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,6,1422,23.03337287902832,20260315_150630_experimental_jo,113.4339282316272,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,7,1354,23.183557510375977,20260315_150630_experimental_jo,14.930517419570629,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,8,1369,23.463741302490234,20260315_150630_experimental_jo,43.921521193131596,underhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,9,1466,23.526538848876953,20260315_150630_experimental_jo,193.19669004353975,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,10,1384,23.53460121154785,20260315_150630_experimental_jo,64.05221837365023,underhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,11,1831,23.57863998413086,20260316_171550_experimental_jo,36.48146329616725,overhand_left,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,12,1920,23.99527359008789,20260316_171550_experimental_jo,179.90721514814112,overhand_left,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,13,1842,24.04096221923828,20260316_171550_experimental_jo,57.442303895925804,overhand_left,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,14,1906,24.128084182739258,20260316_171550_experimental_jo,159.81640941293136,overhand_left,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,15,1368,24.144634246826172,20260315_150630_experimental_jo,41.44143531934094,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,16,1946,24.28224754333496,20260405_173949_experimental_progression,14.50135962949663,overhand_left,..\..\data\raw\new-labeled-sessions\20260405_173949_experimental_progression\labels_corrected.json,labels_corrected.json
0,17,1372,24.284639358520508,20260315_150630_experimental_jo,46.52161132110574,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,18,1417,24.33539390563965,20260315_150630_experimental_jo,106.00367090702048,clockwise,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,19,1415,24.465595245361328,20260315_150630_experimental_jo,103.60358790235213,underhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,20,1382,24.46749496459961,20260315_150630_experimental_jo,61.48212943297203,overhand_right,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
1,1,1393,22.719837188720703,20260315_150630_experimental_jo,76.50264863242953,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
1,2,1462,23.915363311767578,20260315_150630_experimental_jo,184.32638196573157,overhand_left,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
1,3,2501,24.591699600219727,20260406_212408_experimental_jo div,141.02562621623252,sneak_underhand_right,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
1,4,2008,24.684768676757812,20260405_184437_experimental_bass-walk-down,31.845415305778452,underhand_right,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,5,2189,25.126705169677734,20260405_185331_experimental_birth-death,12.822075829031565,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260405_185331_experimental_birth-death\labels_corrected.json,labels_corrected.json
1,6,2021,25.364803314208984,20260405_184437_experimental_bass-walk-down,50.78863548931203,underhand_right,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,7,2035,25.376564025878906,20260405_184437_experimental_bass-walk-down,78.37332464780496,underhand_right,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,8,2556,25.779747009277344,20260406_212408_experimental_jo div,268.94072936304576,sneak_underhand_right,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
1,9,2024,26.10277557373047,20260405_184437_experimental_bass-walk-down,59.92018730893864,underhand_right,..\..\data\raw\new-labeled-sessions\20260405_184437_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,10,2592,26.731536865234375,20260406_212408_experimental_jo div,345.30377499694674,idle,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
1,11,1367,26.84556007385254,20260315_150630_experimental_jo,35.9712455657299,dragon_roll,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
1,12,1418,27.9934024810791,20260315_150630_experimental_jo,107.20371136985409,vq,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
1,13,2573,28.136524200439453,20260406_212408_experimental_jo div,294.6317535029384,underhand_right,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
2,1,2515,19.435373306274414,20260406_212408_experimental_jo div,180.46719895780586,sneak_overhand_left,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
2,2,2447,19.493968963623047,20260406_212408_experimental_jo div,7.050280740791511,sneak_overhand_left,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
