cluster,20260121_160212_unnamed,20260121_160342_unnamed,20260121_160439_unnamed,20260121_160602_unnamed,20260121_160745_we_are_the_champions,20260302_100832_underhand_default,20260302_171509_experimental_under-over-exp,20260302_173754_experimental_free,20260303_171447_experimental_oli,20260303_171847_experimental_jo,20260303_172052_experimental_oli,20260303_172356_experimental_jo,20260303_172529_experimental_jo,20260303_172739_experimental_jo,20260303_173008_experimental_oli,20260303_173116_experimental_oli,20260303_174607_underhand_jo,20260303_174743_underhand_oli,20260303_174948_overhand_oli,20260303_175338_overhand_jo,20260303_175458_dragon_roll_oli,20260303_175703_dragon_roll_jo,20260303_180712_sneak_underhand_jo,20260303_181059_sneak_overhand_oli,20260303_182528_sneak_overhand_jo,20260315_150630_experimental_jo,20260315_155448_experimental_jo,20260315_182722_experimental_jo,20260316_170025_experimental_oli,20260316_170310_experimental_oli,20260316_170613_experimental_jo,20260316_171050_experimental_oli,20260316_171550_experimental_jo,20260316_172228_experimental_jo,20260405_173949_experimental_progression,20260405_184437_experimental_bass-walk-down,20260405_184729_experimental_pachelbel,20260405_184905_experimental_pachelbel,20260405_184927_experimental_pachelbel,20260405_185105_experimental_pachelbel,20260405_185331_experimental_birth-death,20260405_185509_experimental_bass-walk-down,20260406_211811_experimental_jo div,20260406_212408_experimental_jo div,La_Dorset_2026-02-11_16-33-15,La_Native_2026-02-11_16-35-09,Ladoiska_2026-02-11_16-36-43,Les_Graces_2026-02-11_16-38-30,Les_Lanciers_2026-02-11_16-39-40,The_Countess_of_Farnham_s_Waltz_2026-02-11_16-41-47,dominant
0,2,3,7,5,2,1,8,20,1,27,4,3,4,5,5,0,5,0,11,42,0,8,31,1,2,43,17,24,0,2,21,5,39,0,18,20,9,6,2,9,16,12,52,34,4,0,0,1,3,1,20260406_211811_experimental_jo div
1,10,14,1,5,8,31,13,26,20,23,18,15,13,29,2,6,10,21,37,9,4,30,10,6,0,25,33,29,6,7,11,15,27,5,17,10,5,8,1,18,7,6,20,29,4,16,8,10,24,7,20260303_174948_overhand_oli
2,2,8,3,8,2,7,1,20,8,18,15,19,11,13,9,6,2,2,0,7,2,0,27,7,9,29,28,11,3,6,4,7,14,12,2,13,8,11,1,9,20,18,39,27,10,5,15,9,13,23,20260406_211811_experimental_jo div
3,7,18,2,16,16,20,46,36,24,43,10,6,9,11,6,7,18,14,39,45,10,26,2,2,2,10,9,6,11,11,15,18,13,2,9,11,7,4,0,16,5,4,24,19,3,1,3,2,7,2,20260302_171509_experimental_under-over-exp
4,4,3,1,0,1,1,5,22,3,20,6,1,6,16,0,0,0,0,3,9,9,6,0,2,35,10,17,11,3,3,5,11,13,1,0,3,14,10,1,0,4,1,32,38,0,2,0,0,0,4,20260406_212408_experimental_jo div
