cluster,20260121_160212_unnamed,20260121_160342_unnamed,20260121_160439_unnamed,20260121_160602_unnamed,20260121_160745_we_are_the_champions,20260302_100832_underhand_default,20260302_171509_experimental_under-over-exp,20260302_173754_experimental_free,20260303_171447_experimental_oli,20260303_171847_experimental_jo,20260303_172052_experimental_oli,20260303_172356_experimental_jo,20260303_172529_experimental_jo,20260303_172739_experimental_jo,20260303_173008_experimental_oli,20260303_173116_experimental_oli,20260303_174607_underhand_jo,20260303_174743_underhand_oli,20260303_174948_overhand_oli,20260303_175338_overhand_jo,20260303_175458_dragon_roll_oli,20260303_175703_dragon_roll_jo,20260303_180712_sneak_underhand_jo,20260303_181059_sneak_overhand_oli,20260303_182528_sneak_overhand_jo,20260315_150630_experimental_jo,20260315_155448_experimental_jo,20260315_182722_experimental_jo,20260316_170025_experimental_oli,20260316_170310_experimental_oli,20260316_170613_experimental_jo,20260316_171050_experimental_oli,20260316_171550_experimental_jo,20260316_172228_experimental_jo,20260405_173949_experimental_progression,20260405_184437_experimental_bass-walk-down,20260405_184729_experimental_pachelbel,20260405_184905_experimental_pachelbel,20260405_184927_experimental_pachelbel,20260405_185105_experimental_pachelbel,20260405_185331_experimental_birth-death,20260405_185509_experimental_bass-walk-down,20260406_211811_experimental_jo div,20260406_212408_experimental_jo div,La_Dorset_2026-02-11_16-33-15,La_Native_2026-02-11_16-35-09,Ladoiska_2026-02-11_16-36-43,Les_Graces_2026-02-11_16-38-30,Les_Lanciers_2026-02-11_16-39-40,The_Countess_of_Farnham_s_Waltz_2026-02-11_16-41-47,dominant
0,0,1,3,2,0,0,1,4,1,2,0,2,0,0,1,0,1,0,4,13,0,0,0,0,1,16,7,16,0,0,12,0,23,0,17,18,0,0,0,2,10,11,29,18,0,0,0,1,4,0,20260406_211811_experimental_jo div
1,3,3,1,0,1,0,3,18,3,18,6,0,6,16,0,0,0,0,1,5,9,0,0,1,34,7,17,11,3,2,3,10,12,1,0,2,13,10,1,0,1,1,30,33,0,1,0,0,0,3,20260303_182528_sneak_overhand_jo
2,3,8,1,6,5,16,23,12,10,19,12,4,5,5,7,1,13,11,5,6,1,30,2,4,0,5,3,5,3,6,12,5,5,2,9,1,2,2,0,0,6,3,7,2,0,1,1,1,3,0,20260303_175703_dragon_roll_jo
3,2,8,2,11,9,2,25,23,14,25,7,8,6,7,2,7,5,3,35,40,9,2,0,3,2,6,11,1,8,5,4,16,9,4,1,9,5,4,1,16,3,3,16,19,4,0,3,5,7,5,20260303_175338_overhand_jo
4,10,8,0,4,2,2,5,20,13,23,13,16,4,16,4,2,1,0,38,37,4,37,11,3,0,21,22,21,4,2,4,12,13,1,0,6,3,2,0,16,3,6,19,13,6,16,4,4,12,5,20260303_174948_overhand_oli
5,2,9,3,4,4,10,0,16,7,13,6,11,7,12,6,5,3,2,0,6,2,0,26,4,9,26,19,7,1,4,3,7,13,7,1,14,8,11,1,9,19,16,35,25,9,2,10,4,17,19,20260406_211811_experimental_jo div
6,2,5,0,2,6,29,11,18,7,17,7,3,12,14,1,4,8,18,0,0,0,1,1,2,0,23,23,18,2,5,8,3,16,5,17,4,2,6,1,2,4,0,9,18,2,2,6,7,4,4,20260302_100832_underhand_default
7,3,4,4,5,2,1,5,13,1,14,2,0,3,4,1,0,4,3,7,5,0,0,30,1,2,13,2,2,2,5,10,3,15,0,1,3,10,4,1,7,6,1,22,19,0,2,2,0,0,1,20260303_180712_sneak_underhand_jo
