cluster,rank,cycle_index,dist_to_centroid,session_id,t_mid_s,label,label_json,label_source
0,1,2759,10.865179061889648,20260315_150630_experimental_jo,196.9468196455215,idle,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,2,3626,11.900596618652344,20260316_171550_experimental_jo,184.27739027298406,underhand_right,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,3,5105,16.65414047241211,20260406_212408_experimental_jo div,307.91228272733395,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,4,3709,16.695484161376953,20260405_173949_experimental_progression,23.692221697645643,underhand_right,..\..\data\raw\new-labeled-sessions\20260405_173949_experimental_progression\labels_corrected.json,labels_corrected.json
0,5,5088,16.857189178466797,20260406_212408_experimental_jo div,293.0716914960625,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,6,4061,16.966102600097656,20260405_184905_experimental_pachelbel,43.14230018411407,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_184905_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,7,3516,16.99051284790039,20260316_171550_experimental_jo,96.42386697282512,underhand_right,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,8,4069,17.088211059570312,20260405_184905_experimental_pachelbel,49.70264963733236,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_184905_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,9,3928,17.8244686126709,20260405_184729_experimental_pachelbel,20.612826202675542,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_184729_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,10,2649,18.27092933654785,20260315_150630_experimental_jo,97.48337569099763,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260315_150630_experimental_jo\labels_corrected.json,labels_corrected.json
0,11,3513,18.513282775878906,20260316_171550_experimental_jo,93.80376189785532,underhand_right,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
0,12,5091,18.590293884277344,20260406_212408_experimental_jo div,295.67179510686873,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,13,4280,18.674436569213867,20260405_185331_experimental_birth-death,69.19120227783476,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260405_185331_experimental_birth-death\labels_corrected.json,labels_corrected.json
0,14,4230,19.180864334106445,20260405_185331_experimental_birth-death,20.713351953638735,underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185331_experimental_birth-death\labels_corrected.json,labels_corrected.json
0,15,3952,19.189037322998047,20260405_184729_experimental_pachelbel,42.605842194455924,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_184729_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,16,3915,19.291820526123047,20260405_184729_experimental_pachelbel,9.57131120472916,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_184729_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,17,4818,19.318761825561523,20260406_212408_experimental_jo div,27.501097545377974,underhand_left,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,18,4907,19.499956130981445,20260406_212408_experimental_jo div,111.82446062277411,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
0,19,3924,19.711416244506836,20260405_184729_experimental_pachelbel,17.932460914172612,counter_clockwise,..\..\data\raw\new-labeled-sessions\20260405_184729_experimental_pachelbel\labels_corrected.json,labels_corrected.json
0,20,4225,19.719423294067383,20260405_185331_experimental_birth-death,15.832561778469152,underhand_left,..\..\data\raw\new-labeled-sessions\20260405_185331_experimental_birth-death\labels_corrected.json,labels_corrected.json
1,1,4378,14.89130687713623,20260405_185509_experimental_bass-walk-down,60.53079280775772,idle,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,2,5092,15.017849922180176,20260406_212408_experimental_jo div,296.5518306697504,clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
1,3,4372,15.653937339782715,20260405_185509_experimental_bass-walk-down,56.23001429556429,dragon_roll,..\..\data\raw\new-labeled-sessions\20260405_185509_experimental_bass-walk-down\labels_corrected.json,labels_corrected.json
1,4,3595,15.779945373535156,20260316_171550_experimental_jo,159.24638609822395,overhand_left,..\..\data\raw\new-labeled-sessions\20260316_171550_experimental_jo\labels_corrected.json,labels_corrected.json
1,5,5089,15.94469928741455,20260406_212408_experimental_jo div,293.8317215876117,clockwise,..\..\data\raw\new-labeled-sessions\20260406_212408_experimental_jo div\labels_corrected.json,labels_corrected.json
