timestamp,device,ax,ay,az,gx,gy,gz
1769004012977,1,0.396728515625,-0.623046875,1.17138671875,-19.08536720275879,70.48780822753906,-81.76829528808594
1769004012984,0,-0.525390625,-0.582275390625,1.154541015625,-18.04878044128418,116.34146881103516,-91.03659057617188
1769004013009,1,0.389404296875,-0.577880859375,1.12939453125,-32.317073822021484,67.68292999267578,-37.682926177978516
1769004013010,1,0.469970703125,-0.45849609375,1.0224609375,-57.74390411376953,71.03659057617188,-31.95121955871582
1769004013014,0,-0.518310546875,-0.54296875,1.14111328125,-63.78049087524414,89.08536529541016,-80.18292999267578
1769004013037,1,0.436279296875,-0.465087890625,0.995849609375,-87.19512176513672,78.4756088256836,-43.719512939453125
1769004013044,0,-0.51123046875,-0.635498046875,1.10107421875,-92.5,65.60975646972656,-84.08536529541016
1769004013045,0,-0.408447265625,-0.598388671875,0.9892578125,-102.43902587890625,46.219512939453125,-87.80487823486328
1769004013067,1,0.3330078125,-0.52490234375,1.0205078125,-97.13414764404297,67.62195587158203,-32.256099700927734
1769004013073,0,-0.388671875,-0.575439453125,0.907958984375,-102.13414764404297,29.63414764404297,-84.81707763671875
1769004013098,1,0.30126953125,-0.53125,1.038818359375,-80.8536605834961,56.158538818359375,-3.1097562313079834
1769004013098,1,0.320068359375,-0.4990234375,0.986328125,-55.60975646972656,66.89024353027344,21.95121955871582
1769004013108,0,-0.329833984375,-0.554931640625,0.798583984375,-88.17073059082031,5.121951103210449,-79.63414764404297
1769004013126,1,0.3408203125,-0.43310546875,0.8857421875,-36.34146499633789,73.04878234863281,37.9878044128418
1769004013157,1,0.283447265625,-0.374755859375,0.798095703125,-29.69512176513672,65.42683410644531,45.79268264770508
1769004013164,0,-0.29248046875,-0.529541015625,0.6826171875,-67.92683410644531,-5.853658676147461,-73.17073059082031
1769004013167,0,-0.26416015625,-0.494140625,0.587890625,-53.658538818359375,-8.414634704589844,-70.42683410644531
1769004013167,0,-0.23583984375,-0.458251953125,0.527587890625,-43.53658676147461,-12.682927131652832,-67.01219940185547
1769004013200,1,0.251953125,-0.373046875,0.8203125,-30.914634704589844,53.719512939453125,47.9878044128418
1769004013201,0,-0.28173828125,-0.451171875,0.493896484375,-32.13414764404297,-10.853658676147461,-53.17073440551758
1769004013201,1,0.172607421875,-0.360107421875,0.785888671875,-16.158536911010742,45.0,50.73170852661133
1769004013218,1,0.0810546875,-0.335205078125,0.7587890625,-1.7073171138763428,33.414634704589844,60.121952056884766
1769004013224,0,-0.29150390625,-0.494873046875,0.46875,-27.317073822021484,-5.365853786468506,-42.9878044128418
1769004013246,1,0.056396484375,-0.281005859375,0.784912109375,1.7682926654815674,22.073171615600586,62.8658561706543
1769004013253,0,-0.2978515625,-0.539306640625,0.462890625,-16.95121955871582,1.8902438879013062,-46.09756088256836
1769004013253,0,-0.313232421875,-0.54052734375,0.453369140625,-5.243902683258057,7.439024448394775,-45.914634704589844
1769004013276,1,0.037353515625,-0.22314453125,0.804931640625,2.682926893234253,12.134146690368652,54.817073822021484
1769004013276,1,0.0029296875,-0.186279296875,0.803955078125,-0.3658536672592163,5.304878234863281,35.975608825683594
1769004013284,0,-0.318115234375,-0.52685546875,0.423828125,1.7682926654815674,10.670731544494629,-44.878047943115234
1769004013309,1,-0.049072265625,-0.227294921875,0.843017578125,-1.3414634466171265,-1.402438998222351,23.841463088989258
1769004013317,0,-0.326904296875,-0.523193359375,0.40380859375,-0.3658536672592163,22.012195587158203,-41.158538818359375
1769004013317,0,-0.328369140625,-0.516357421875,0.4130859375,0.8536585569381714,39.20731735229492,-28.04878044128418
1769004013336,1,-0.0615234375,-0.254150390625,0.865234375,3.2926828861236572,-1.6463414430618286,18.35365867614746
1769004013344,0,-0.351318359375,-0.5478515625,0.456298828125,-2.012195110321045,48.29268264770508,-20.609756469726562
1769004013366,1,-0.101806640625,-0.266845703125,0.908935546875,12.682927131652832,-3.658536672592163,20.670732498168945
1769004013366,1,-0.083251953125,-0.27197265625,0.927978515625,26.89024543762207,1.9512195587158203,26.03658676147461
1769004013398,1,-0.111083984375,-0.27978515625,0.8984375,36.34146499633789,-0.5487805008888245,32.256099700927734
1769004013408,0,-0.383056640625,-0.6240234375,0.556640625,14.207317352294922,58.963417053222656,-6.95121955871582
1769004013408,0,-0.4189453125,-0.6396484375,0.623291015625,28.170732498168945,50.73170852661133,-10.304878234863281
1769004013409,0,-0.35888671875,-0.56396484375,0.60546875,44.26829528808594,29.69512176513672,-12.560976028442383
1769004013426,1,-0.0703125,-0.285400390625,0.91015625,45.853660583496094,-4.207317352294922,34.878047943115234
1769004013434,0,-0.357177734375,-0.516357421875,0.615966796875,51.34146499633789,25.18292808532715,-7.134146690368652
1769004013456,1,-0.05078125,-0.27783203125,0.91162109375,41.03658676147461,-17.926830291748047,36.09756088256836
1769004013460,1,-0.03857421875,-0.263916015625,0.90185546875,27.7439022064209,-34.45122146606445,31.34146499633789
1769004013464,0,-0.355224609375,-0.49755859375,0.6513671875,62.74390411376953,30.670732498168945,8.719511985778809
1769004013487,1,0.003173828125,-0.258544921875,0.956787109375,11.646341323852539,-43.719512939453125,24.512195587158203
1769004013494,0,-0.362548828125,-0.4921875,0.696533203125,64.51219940185547,34.817073822021484,16.890243530273438
1769004013516,1,0.008056640625,-0.29150390625,1.023681640625,8.963415145874023,-44.69512176513672,22.5
1769004013523,0,-0.3779296875,-0.50341796875,0.7744140625,68.10975646972656,40.3658561706543,26.158536911010742
1769004013526,0,-0.45068359375,-0.54296875,0.86474609375,70.9756088256836,35.853660583496094,27.560976028442383
1769004013546,1,0.013671875,-0.322998046875,1.049072265625,16.64634132385254,-38.29268264770508,28.292682647705078
1769004013577,1,0.0078125,-0.321533203125,1.028564453125,23.109756469726562,-38.90243911743164,38.10975646972656
1769004013577,1,0.0380859375,-0.302978515625,0.998779296875,22.80487823486328,-43.414634704589844,47.621952056884766
1769004013583,0,-0.482666015625,-0.524169921875,0.939453125,72.98780822753906,20.914634704589844,28.414634704589844
1769004013585,0,-0.436279296875,-0.45361328125,0.9501953125,62.07317352294922,11.95121955871582,40.67073440551758
1769004013608,1,0.050537109375,-0.320068359375,1.014892578125,18.841463088989258,-47.682926177978516,51.34146499633789
1769004013615,0,-0.44189453125,-0.39892578125,0.970703125,39.63414764404297,11.95121955871582,60.54878234863281
1769004013615,0,-0.461669921875,-0.377685546875,0.9775390625,13.170731544494629,12.560976028442383,85.06097412109375
1769004013637,1,0.05322265625,-0.343505859375,1.02783203125,19.63414764404297,-56.158538818359375,61.09756088256836
1769004013644,0,-0.44775390625,-0.45458984375,1.0400390625,-18.04878044128418,-1.402438998222351,82.68292999267578
1769004013666,1,0.073486328125,-0.345947265625,1.01904296875,20.670732498168945,-60.54878234863281,68.41463470458984
1769004013667,1,0.0771484375,-0.375244140625,1.0185546875,21.40243911743164,-64.08536529541016,76.82926940917969
1769004013674,0,-0.512451171875,-0.468505859375,1.0703125,-26.64634132385254,-25.48780632019043,74.75609588623047
1769004013698,1,0.06201171875,-0.3828125,1.0185546875,23.719512939453125,-68.04878234863281,85.7317123413086
1769004013709,0,-0.54345703125,-0.409912109375,1.02490234375,-29.39024543762207,-53.17073440551758,82.62195587158203
1769004013709,0,-0.574462890625,-0.388916015625,0.970458984375,-34.756099700927734,-67.01219940185547,96.4024429321289
1769004013734,0,-0.599853515625,-0.397705078125,0.9658203125,-41.89024353027344,-66.89024353027344,105.54878234863281
1769004013757,1,0.0732421875,-0.359375,1.0185546875,17.987804412841797,-83.04878234863281,92.56097412109375
1769004013786,1,0.0986328125,-0.3603515625,1.048828125,-0.9756097793579102,-94.69512176513672,89.0243911743164
1769004013786,1,0.048583984375,-0.39697265625,1.098876953125,-21.40243911743164,-100.9756088256836,77.92683410644531
1769004013789,1,0.046142578125,-0.435791015625,1.148193359375,-35.975608825683594,-110.06098175048828,71.28048706054688
1769004013847,1,0.036865234375,-0.512451171875,1.158935546875,-51.158538818359375,-110.12195587158203,63.59756088256836
1769004013847,1,0.044677734375,-0.55419921875,1.17626953125,-64.45121765136719,-97.01219940185547,58.78049087524414
1769004013877,1,-0.012451171875,-0.6259765625,1.208251953125,-64.32926940917969,-84.0243911743164,61.03658676147461
1769004013877,1,-0.025390625,-0.655029296875,1.194580078125,-63.719512939453125,-78.65853881835938,64.63414764404297
1769004013906,1,-0.0009765625,-0.576171875,1.130859375,-80.12195587158203,-80.36585235595703,58.59756088256836
1769004013936,1,-0.019775390625,-0.537353515625,1.113525390625,-95.06097412109375,-66.34146118164062,43.23170852661133
1769004013937,1,-0.033203125,-0.537109375,1.09521484375,-91.03659057617188,-59.08536911010742,39.32926940917969
1769004013967,1,-0.016845703125,-0.49169921875,1.0458984375,-86.15853881835938,-57.74390411376953,37.317073822021484
1769004013998,1,0.018798828125,-0.422607421875,0.990478515625,-81.15853881835938,-48.780487060546875,32.621952056884766
1769004014008,0,-0.418212890625,-0.23046875,0.612548828125,7.134146690368652,-44.024391174316406,-25.365854263305664
1769004014027,1,0.052001953125,-0.35595703125,0.903564453125,-71.15853881835938,-46.76829528808594,28.414634704589844
1769004014027,1,0.109619140625,-0.356201171875,0.82080078125,-60.42683029174805,-45.4878044128418,11.341464042663574
1769004014034,0,-0.224853515625,-0.20068359375,0.628662109375,8.170731544494629,-22.073171615600586,0.9146341681480408
1769004014057,1,0.129638671875,-0.411865234375,0.7724609375,-71.82926940917969,-53.414634704589844,5.243902683258057
1769004014063,0,-0.245849609375,-0.179931640625,0.84033203125,-40.60975646972656,-10.54878044128418,-4.939024448394775
1769004014087,1,0.17333984375,-0.374267578125,0.74609375,-60.4878044128418,-56.82926940917969,0.8536585569381714
1769004014099,0,-0.295654296875,-0.337158203125,1.03466796875,-48.29268264770508,-4.207317352294922,11.40243911743164
1769004014099,0,-0.265380859375,-0.350830078125,0.997314453125,-15.487805366516113,-27.560976028442383,19.024391174316406
1769004014118,1,0.158447265625,-0.39111328125,0.662353515625,-51.76829528808594,-57.80487823486328,6.341463565826416
1769004014119,1,0.210205078125,-0.40185546875,0.66259765625,-34.45122146606445,-59.14634323120117,15.243903160095215
1769004014124,0,-0.18115234375,-0.347412109375,0.92431640625,22.926830291748047,-51.34146499633789,29.817073822021484
1769004014147,1,0.23583984375,-0.408447265625,0.599365234375,-15.914634704589844,-62.13414764404297,19.14634132385254
1769004014154,0,-0.08984375,-0.286865234375,0.851318359375,36.70731735229492,-47.8658561706543,28.963415145874023
1769004014176,1,0.23046875,-0.4560546875,0.588134765625,-5.792683124542236,-73.71951293945312,25.30487823486328
1769004014184,0,-0.0791015625,-0.23583984375,0.826171875,22.80487823486328,-34.878047943115234,27.2560977935791
1769004014184,0,-0.130615234375,-0.24560546875,0.895263671875,5.792683124542236,-16.890243530273438,26.03658676147461
1769004014207,1,0.28662109375,-0.459228515625,0.625244140625,1.8292683362960815,-82.5,27.13414764404297
1769004014207,1,0.283203125,-0.485107421875,0.647705078125,12.317073822021484,-78.9024429321289,20.060976028442383
1769004014214,0,-0.17333984375,-0.255859375,0.9638671875,-10.609756469726562,-16.341463088989258,21.40243911743164
1769004014236,1,0.253173828125,-0.508056640625,0.666259765625,22.68292808532715,-79.39024353027344,21.890243530273438
1769004014244,0,-0.258544921875,-0.326416015625,1.00048828125,-6.280488014221191,-27.13414764404297,34.69512176513672
1769004014266,1,0.26904296875,-0.46630859375,0.6455078125,31.158536911010742,-73.71951293945312,19.14634132385254
1769004014273,0,-0.263671875,-0.358642578125,0.942626953125,-2.0731706619262695,-39.14634323120117,35.54878234863281
1769004014274,0,-0.30810546875,-0.347900390625,0.89697265625,2.5,-43.23170852661133,33.658538818359375
1769004014298,1,0.272705078125,-0.43359375,0.62548828125,28.35365867614746,-84.26829528808594,3.7195122241973877
1769004014309,0,-0.319091796875,-0.35302734375,0.901611328125,6.341463565826416,-36.34146499633789,25.121952056884766
1769004014327,1,0.2744140625,-0.451416015625,0.682373046875,16.280488967895508,-100.7317123413086,-9.756097793579102
1769004014327,1,0.26513671875,-0.50390625,0.811279296875,15.731707572937012,-102.07317352294922,-12.07317066192627
1769004014334,0,-0.383056640625,-0.287109375,0.946533203125,16.768293380737305,-28.109756469726562,19.573171615600586
1769004014357,1,0.30078125,-0.50537109375,0.956787109375,35.121952056884766,-86.03659057617188,-0.6097561120986938
1769004014364,0,-0.416259765625,-0.252685546875,0.933837890625,14.207317352294922,-23.35365867614746,19.7560977935791
1769004014366,0,-0.407958984375,-0.22802734375,0.895263671875,13.109756469726562,-16.341463088989258,29.69512176513672
1769004014386,1,0.322509765625,-0.49755859375,0.9541015625,52.0121955871582,-60.79268264770508,-1.8902438879013062
1769004014407,0,-0.41162109375,-0.271240234375,0.91552734375,7.012195110321045,0.6707317233085632,22.2560977935791
1769004014415,1,0.327392578125,-0.44091796875,0.9013671875,48.04878234863281,-47.0121955871582,-9.512195587158203
1769004014417,1,0.337890625,-0.414794921875,0.882080078125,33.84146499633789,-43.59756088256836,-21.58536720275879
1769004014422,0,-0.417236328125,-0.272705078125,0.9482421875,4.817073345184326,17.560976028442383,10.182927131652832
1769004014445,1,0.295654296875,-0.39404296875,0.969482421875,24.45121955871582,-30.48780632019043,-32.74390411376953
1769004014453,0,-0.474853515625,-0.28173828125,0.990966796875,7.621951580047607,17.68292808532715,-2.0731706619262695
1769004014475,1,0.28564453125,-0.387939453125,1.0654296875,44.878047943115234,-7.439024448394775,-36.219512939453125
1769004014482,0,-0.520751953125,-0.31298828125,0.993896484375,10.609756469726562,12.865854263305664,-9.085366249084473
