timestamp_ms,qw,qx,qy,qz,ax_w,ay_w,az_w
0.0,0.9243673542658095,-0.3158809767531858,0.2136876981941089,-0.010088138261556561,4.477258264596129,8.565360276587098,6.548588202046491
20.000443852640924,0.921407079435083,-0.32044444452414655,0.21901947080272657,-0.018836755288941475,4.579068062187409,8.571021505915457,6.3097801065003285
40.00088770528185,0.9180065995194514,-0.32695979575702,0.22285860658904588,-0.026366961646160796,4.675477077432718,8.547899176177348,5.997823343980277
60.00133155792277,0.9143638157997794,-0.3348920760711086,0.2251744217860792,-0.032902728065537505,4.7579513095556765,8.476961646549656,5.563444593066841
80.0017754105637,0.9106983323413456,-0.34359318020716,0.2259962295627559,-0.0387037234544736,4.814176800686992,8.35434509686639,4.994564289274492
100.00221926320461,0.9072064545364497,-0.3524274507874173,0.22546746300377846,-0.04399731702646534,4.829051835751642,8.19014423863085,4.317161185002737
120.00266311584554,0.9040326422234952,-0.36086201064504253,0.22385111389905166,-0.04893127705033763,4.7878492526133725,8.00166788018158,3.5842121616414926
140.00310696848643,0.9012648899936675,-0.3685060314994453,0.22148652686426376,-0.053559511114628526,4.6806219128354964,7.805018986435267,2.858549184356154
160.0035508211274,0.8989466974520427,-0.3751085333422653,0.21872424912950697,-0.05786299505395145,4.50613957033817,7.60940327663681,2.196575550208146
180.00399467376832,0.8970905975063636,-0.3805370597292591,0.21587314954819964,-0.06179635379556536,4.273594509879284,7.416639923687818,1.6377886786771787
200.00443852640922,0.8956815536840069,-0.3847567990024396,0.21318449677103132,-0.06533858238500395,4.001166946725006,7.225229924474482,1.2017549017391378
220.00488237905014,0.8946640533554295,-0.38782595763571037,0.21088441283398987,-0.06852023526842814,3.711951857677181,7.03597325959681,0.891339362023798
240.00532623169107,0.8939070577276977,-0.38994609384125595,0.2092128535087163,-0.07142967149089735,3.4289935820808495,6.855783425035792,0.699367082880991
260.005770084332,0.8932257121501791,-0.39148576892327736,0.20825573544479903,-0.0742715863483595,3.1715406809697795,6.697891633472055,0.6153710739789492
280.00621393697287,0.8925277269358227,-0.392659493661548,0.2079504870703879,-0.07726172154060992,2.953855765773816,6.578824164472328,0.629467391304688
300.0066577896138,0.8917526365828847,-0.3935350165638511,0.20841403176677037,-0.08044263327541372,2.7863936793709914,6.514005159868563,0.7317818993854175
320.0071016422548,0.8908420321861489,-0.3941576444801988,0.20982953193720605,-0.08373644675579917,2.677774668073228,6.513962104265644,0.9082149446284191
340.0075454948957,0.8897951300919233,-0.39450283836358535,0.2122759805889387,-0.08701175238309347,2.63556287828545,6.582234095557273,1.1358527742688338
360.00798934753664,0.8887099348283385,-0.39442951172801644,0.21562836732480403,-0.09013556024260524,2.664691720350838,6.715045491231965,1.3824406317671565
380.00843320017754,0.8877846715784309,-0.393688381899003,0.21953682166421248,-0.0930130034011281,2.7640040036928397,6.902268050917574,1.612720947267534
400.00887705281843,0.887261208348067,-0.39201283194035896,0.22349869751407597,-0.09561286505664222,2.9228780476527736,7.129239594288525,1.8003825547505345
420.0093209054594,0.8873144457800466,-0.38925867613613435,0.2270606897930406,-0.09794998985963053,3.1204179365293125,7.379252616450945,1.94005555695237
440.0097647581003,0.8879893647139382,-0.3854199751001932,0.2300469906056005,-0.1000235625340831,3.328829368996338,7.636534182017903,2.0521638350905325
460.0102086107412,0.8892241923912394,-0.38056720755983287,0.23255452737874438,-0.10182007656600975,3.5207018608218266,7.889198943268587,2.1761773412297774
480.01065246338214,0.8908906463072686,-0.37482741708457346,0.23481429179584382,-0.10334656304077611,3.677823830427307,8.131268495650868,2.3538492233511343
500.01109631602304,0.8928437765117104,-0.3683591254325789,0.23705438693895461,-0.1046267799745782,3.7978690534625184,8.362859086116238,2.6099694950219003
520.011540168664,0.8949626506943278,-0.3613330115524704,0.23940629926562365,-0.10566424417249075,3.8955327388685173,8.588249291336119,2.9402773523200856
540.0119840213049,0.8971580765714521,-0.3539485152818401,0.24188584297349236,-0.106391132813767,3.996580598163606,8.812495266162463,3.312825404074317
560.0124278739457,0.8993513874356964,-0.34647811399025,0.24443806717998562,-0.10663034163201444,4.126196281681614,9.037993218546703,3.6819796436007737
580.0128717265868,0.9014507464520678,-0.33929826603277363,0.24699402715859828,-0.10609990073577186,4.295792844245388,9.262410053261426,4.007472312709588
600.0133155792277,0.9033511085435505,-0.3328636517663403,0.24948776618168278,-0.10447209460707267,4.49378451348715,9.478667030699643,4.2684905198406
620.0137594318686,0.9049636917457407,-0.3276121099160279,0.2518242503572151,-0.10146708328475434,4.68485758416546,9.67661334458136,4.466050584179083
640.0142032845096,0.9062566581702093,-0.323834394543145,0.25383826471014626,-0.09693446137458453,4.819157121796884,9.84531465164807,4.61378389729021
660.0146471371504,0.9072780001905779,-0.32157449420454404,0.25529795528011145,-0.09088140116146813,4.8486971246477335,9.974919847629966,4.72357821468192
680.0150909897914,0.9081410620596908,-0.32061712720124885,0.25597165189354115,-0.08344448797378469,4.744995193085465,10.057747701153264,4.794705189439846
700.0155348424323,0.9089765982706752,-0.32057125870338415,0.25572296897214686,-0.07484233447501407,4.511004416977869,10.088986039920924,4.812274136152839
720.0159786950733,0.9098778427425366,-0.32100493286026704,0.2545732605224908,-0.06534982320183728,4.18242389124018,10.067603132519121,4.755196016942286
740.0164225477141,0.9108701421190584,-0.3215651287918826,0.25269236300560327,-0.05529938353825387,3.817615771875114,9.997542833010387,4.608756434316711
760.0168664003551,0.9119189387049047,-0.3220374589701375,0.2503271422000266,-0.045078222340116145,3.479827107433473,9.888427932177134,4.374944653347909
780.017310252996,0.9129636387867318,-0.3223420958931716,0.24771264783170263,-0.035091474359081706,3.218262315891003,9.754573246475612,4.075301032027185
800.0177541056369,0.9139523112610454,-0.3224918389041482,0.24501001445128023,-0.02569590238535415,3.0546562229380982,9.611633278489487,3.744815223032232
820.0181979582778,0.9148602280259412,-0.3225416481367199,0.24228888885911276,-0.017138924382458443,2.979560841447275,9.471565347679899,3.419326016273854
840.0186418109188,0.9156916820069833,-0.3225464363093166,0.23954454139886,-0.009536907957608923,2.958869710135273,9.338038519858127,3.121483896934608
860.0190856635596,0.9164743089852312,-0.32253143384481037,0.23672747165960167,-0.0029016053671070386,2.94774694982473,9.205006466626786,2.8510794361295
880.0195295162006,0.9172535252127313,-0.32247505487918876,0.23376901227200053,0.0028032778768361153,2.9071831507475645,9.060268796921797,2.584420096144309
900.0199733688415,0.9180867973508213,-0.3223071199867953,0.23060116195761945,0.007606381513258664,2.8181128708510483,8.893588252088314,2.284634203889649
920.0204172214824,0.9190315522876664,-0.3219293286019841,0.22717886939770546,0.011501068853734583,2.689052652928398,8.70623668181796,1.9206840266761773
940.0208610741234,0.9201222896791187,-0.321262124086002,0.22350971392077118,0.0144577815193584,2.5550820541738566,8.5171241313375,1.4884811526101849
960.0213049267643,0.921342004085658,-0.3203081311972658,0.21968243118446457,0.016469426985222458,2.468342801560152,8.361171130616134,1.0246382934681408
980.0217487794051,0.9226034202980502,-0.31920392195105485,0.21587441261122386,0.017607471288162556,2.482714760754729,8.278642447218957,0.6041649395149198
1000.0221926320461,0.9237567328900109,-0.31822592733748556,0.21231965972140363,0.018058784742000934,2.637323177493004,8.298711968991439,0.31889547119253703
1020.0226364846872,0.9246306232443429,-0.31772472767475113,0.20923871473173167,0.01812093375619645,2.9441928724171587,8.424350156182793,0.24233139554145086
1040.023080337328,0.9251030326798483,-0.317971117671448,0.2067584056576168,0.018157889283676676,3.3840866550938675,8.626356349440917,0.3949704057237408
1060.0235241899688,0.925184099219325,-0.3189562860800883,0.20483666596925007,0.018525938473533815,3.9115761474372,8.850917483189118,0.7271208027446964
1080.0239680426098,0.9250563630284838,-0.3202937402927359,0.20323135179158758,0.019484937740920957,4.466916058166875,9.038644448566613,1.1305647640263734
1100.0244118952508,0.9250216260725511,-0.3213286026770088,0.2015842171405727,0.021135841586200726,4.989977990219912,9.146825103716877,1.4775700796672933
1120.0248557478915,0.925367511242774,-0.3214177998872199,0.1995931841911928,0.023412130967388978,5.431437870399129,9.164266969273902,1.671647100877341
1140.0252996005327,0.926224408430408,-0.320237086104265,0.1971647874025665,0.02612662472825603,5.7584379116940765,9.111422030474287,1.6868974583741296
1160.0257434531736,0.927501191105234,-0.3179399434296337,0.19445146190995327,0.029057904800854274,5.954773956561591,9.026094120940781,1.5768090174089724
1180.0261873058143,0.9289419230278813,-0.3150748136142546,0.1917501105930895,0.03204154420034375,6.017750227211861,8.942753350047544,1.4476823793741365
1200.0266311584553,0.9302638553340075,-0.31231216547971946,0.189324243553285,0.035022871890434466,5.954346443373065,8.876756375118198,1.409225088197545
1220.0270750110963,0.931290126645176,-0.310137942510101,0.18725836183820818,0.03804553259561756,5.778466181253957,8.821553665573136,1.5258897441988932
1240.0275188637372,0.9320093501783965,-0.3086723119770515,0.18542830111372618,0.04118640728277146,5.509665235697072,8.759180035260306,1.7913935357257829
1260.0279627163782,0.9325472653899692,-0.3076847476548691,0.18359547608870458,0.04447915280231682,5.17273133151461,8.676704330226332,2.136547283801123
1280.0284065690191,0.933080930325519,-0.30676323594979926,0.1815610086350628,0.0478737368072564,4.797116949723606,8.578358487908117,2.4640838604102226
