timestamp_ms,qw,qx,qy,qz,ax_w,ay_w,az_w,gx,gy,gz
0.0,0.9164170309439771,-0.18764795531512737,-0.3534301011170203,0.007431950369225531,-8.251104573577315,0.835433257517329,3.2507795760728873,30.0324817795938,-128.23922755922723,50.30428642515328
20.000122189638322,0.913474100123803,-0.1869260142693921,-0.3611648429654803,0.013553220948813456,-7.7904600335107,1.1569407545253632,3.779179395701325,32.17791960369035,-110.16555470334902,36.58181055236996
40.000244379276644,0.9110673284683956,-0.18558278293236039,-0.36766331468946517,0.01841305808649194,-7.3853887293699305,1.4569326960729996,4.224349409561947,35.0935666180231,-91.5930063633047,23.270320955869355
60.00036656891496,0.9092589717525966,-0.18354445670044733,-0.37292128466942126,0.022119451676224675,-7.080641964694204,1.7119255649407643,4.5219141635712585,39.26601127874514,-72.99941136745936,10.806984605777684
80.00048875855329,0.9080600450149073,-0.18074256858241575,-0.37701710922637394,0.024843065437737986,-6.902820963423191,1.8951635767095407,4.643100540870068,44.701054805501634,-55.88883713148891,-0.38462867630210873
100.00061094819159,0.9074159162416624,-0.17715191632846114,-0.3801269213116963,0.02677829693146466,-6.855821483711122,1.9821159913777422,4.6010865037542485,50.80843683062694,-42.02518523409091,-10.203141919836714
120.00073313782993,0.9072191015929776,-0.17280167945992217,-0.38249911825652133,0.02806253398474381,-6.921121715617717,1.9578476389950732,4.446117726981677,56.59054418739427,-32.27966229612767,-19.063489968026403
140.00085532746826,0.9073394649482422,-0.16777747569612783,-0.3843972945006209,0.02871469966891436,-7.063104492055482,1.8216458454017967,4.250307002057525,61.090826867754956,-25.912678398896855,-27.74056972985672
160.00097751710658,0.9076868417728416,-0.16221121767241412,-0.38596786612848927,0.02865177917507945,-7.237969892876793,1.586253934512111,4.085875363403989,63.810067227895175,-20.82768576964309,-36.919190225456276
180.0010997067449,0.9082532877625785,-0.1562358242892774,-0.3871642078546294,0.027752632909584265,-7.40348096279117,1.2731205399437533,4.002917625069005,64.8261815008242,-14.680817458162696,-46.74190090446172
200.00122189638319,0.9090866299736626,-0.14996067157718931,-0.38781492908898035,0.025939871991910772,-7.526612312437692,0.9082399503901095,4.0138773301499615,64.62767312594563,-6.193983439795925,-56.663784536553784
220.00134408602153,0.910224397726544,-0.1434695595355026,-0.3877729911366505,0.02324088240524893,-7.587299782393663,0.5228798013309209,4.090952902543376,63.851861732233424,4.060941352002289,-65.75304848701268
240.00146627565985,0.9116317812225074,-0.13682066960020217,-0.38706088540788847,0.01978562160995013,-7.578260022114811,0.15949578777415369,4.17907647556068,63.02049370169125,13.811112648960771,-73.31908169501278
260.0015884652982,0.9131761626449053,-0.13005298483171643,-0.38593792708641295,0.015730020652546684,-7.5022790489697195,-0.12217707615830693,4.2213648131702,62.22128573561204,20.117126253067237,-79.50593106537961
280.0017106549365,0.9146518599367114,-0.12321690026886474,-0.38484468819759243,0.011141659146873623,-7.368852310453363,-0.24677394026842897,4.1879352656309825,60.79917750085223,20.882528925511618,-85.39637344715324
300.00183284457484,0.9158483000676766,-0.1164276030668931,-0.38422833622959285,0.005923693567690921,-7.191678034256003,-0.1384287223981656,4.095624307485929,57.37030363886223,16.210513647172064,-92.38063765188168
320.00195503421315,0.9166385742315487,-0.10990754299278623,-0.3843098138542604,-0.00015231331590559972,-6.987762013203995,0.2518813263876515,4.007991782761453,50.40637498724066,8.950731035140636,-101.0339297541629
340.0020772238515,0.9170552715568067,-0.10398062731192792,-0.3848953249195517,-0.007297047948469698,-6.778163658077227,0.9164170624110388,4.012488386738499,39.14591781655528,4.028419178401887,-110.19734630490927
360.0021994134898,0.9173255142330178,-0.09901424193545862,-0.38531739757511396,-0.015510769065963537,-6.589654683848212,1.772698162785024,4.182157558010731,24.191156116645473,6.65916072244653,-116.95916250146203
380.00232160312805,0.917951580361931,-0.0935344939845177,-0.3846808630409268,-0.025235454348621417,-6.455557861305656,2.6698383729332438,4.5376927175564035,7.378201225521684,20.092204069213977,-117.72056792754871
400.00244379276637,0.9191607099012873,-0.08956325252535302,-0.38195900265207783,-0.03506185197435441,-6.413047577917711,3.422514544612587,5.027129627666952,-8.86049828565801,43.78811873735002,-109.88539476288747
420.00256598240475,0.9211961780339349,-0.08712272267792183,-0.37663298704614506,-0.04421341241699559,-6.494350332758462,3.863768435880782,5.533183167592322,-22.13751056137889,72.81217959813328,-93.35466379442308
440.00268817204307,0.9240274883990175,-0.086009709489931,-0.368877048994143,-0.05201204939082894,-6.711920730598596,3.898336816337884,5.905444107035061,-30.55904544256036,98.8652786095623,-71.01485850831996
460.0028103616814,0.9273326352068084,-0.08585610295043504,-0.359600232711085,-0.0580567472452106,-7.042691065069105,3.5360408337976277,6.003230313870889,-33.091906379337225,112.91889876251614,-47.72911678343442
480.0029325513197,0.9305959711352421,-0.08630770529980926,-0.35024060972475707,-0.06223852353942364,-7.421108339985633,2.8914257324554544,5.731372001640758,-29.770387346272074,108.76970258914011,-28.047901204420302
500.0030547409581,0.9332534621682969,-0.08703664234118154,-0.34246554946740876,-0.06465249932405052,-7.750424613510479,2.148672853982832,5.057382201771903,-21.39178751214014,86.0215880729286,-13.790464870998246
520.0031769305964,0.9349534331668172,-0.08752364838347358,-0.33752061655849513,-0.06543334151028254,-7.934028476298435,1.5040960763446236,4.009901841184493,-8.671103512733902,50.72759331451872,-3.0551667855659854
540.0032991202347,0.9357084406169328,-0.08728795823120274,-0.335677314326942,-0.06443032789228371,-7.9162562653342174,1.1064402349387856,2.667337232394857,8.475498439865166,12.948682755329754,8.55000485194126
560.003421309873,0.9358192856531734,-0.08591958202479771,-0.3363286443696896,-0.061181149063378085,-7.712833727957432,1.0148588063446105,1.1466752810391123,30.685287825462677,-17.596074715000604,25.127642438827408
580.0035434995114,0.9357188045484576,-0.08298748982519664,-0.3383754009092147,-0.055185898619544094,-7.412513301014045,1.1871070051827584,-0.4040409980187629,57.82161462399994,-35.33975541549531,47.77928285530267
