timestamp_ms,qw,qx,qy,qz,ax_w,ay_w,az_w,gx,gy,gz
0.0,0.9949884842299556,-0.00010903308371056348,-0.09998563034611906,-0.0008820917477387775,-2.3090982652831937,0.1438062901934807,0.7402517343721546,-5.433429624633695,-8.091359781185544,-9.005080905101556
20.00079153062234,0.9949933360388292,0.00012357163196468842,-0.09992427514697662,-0.001839892585066077,-2.30997625257846,0.13249127444981895,0.6834928048552372,-4.4172271259580596,-8.809352046869604,-9.97321873473896
40.00158306124468,0.9949894914198845,0.00044569385275413303,-0.09993770714676761,-0.002857973274241451,-2.2999891884106454,0.11461470131257495,0.6274863903123955,-3.5137678595666078,-9.63903298301673,-10.74735063645743
60.002374591867024,0.9949747491633169,0.0008463948888171923,-0.1000458547403842,-0.003919067791326595,-2.2724346409983056,0.08531900866053677,0.5735766462693507,-2.803905299290954,-10.638510043420252,-11.291004780341833
80.00316612248936,0.9949468830817223,0.00131857375758406,-0.10026833997595785,-0.005022072050176321,-2.227554232463346,0.04302446658918448,0.5247572154160799,-2.304089094487413,-11.769126913412068,-11.784333161610094
100.00395765311171,0.994904229197835,0.0018677229348377695,-0.10061655920254915,-0.006196317417658967,-2.1728616682794852,-0.009952532641582662,0.4858894741578745,-1.9707054983248007,-12.867890953151361,-12.575695000288658
120.00474918373405,0.994839786527513,0.002572182181468915,-0.10114752647824655,-0.007507390228968829,-2.1206883954175764,-0.06793920515087136,0.463057916517069,-1.7201927172842413,-13.694826065140408,-14.020787883636535
140.00554071435639,0.9946321037609469,0.0019016847396084557,-0.10307643460611429,-0.008866250172185602,-2.0837341474525264,-0.12355198212098105,0.4619621024763582,-1.453709011339471,-14.059274141175631,-16.293047041690656
160.00633224497872,0.9944296095783745,0.0011798492100433212,-0.10487509776835316,-0.010467732214854853,-2.070324596280553,-0.16994155731338825,0.48567007509208754,-1.0837547000110708,-13.953889447920409,-19.277136212104026
180.0071237756011,0.994243984518812,0.00040761977450636807,-0.10642600766096469,-0.012338475903613045,-2.0813010423017797,-0.20286521156965154,0.5325032243253445,-0.5605787698807844,-13.594201801433512,-22.60954574572518
200.00791530622342,0.9940912493131558,-0.0003516418383270391,-0.10757777007934252,-0.014473692403212248,-2.1098351961212805,-0.22188484119270294,0.5950121220725251,0.10814155610718042,-13.315946158178214,-25.842458903545612
220.00870683684576,0.9939759661470863,-0.0009073633521250241,-0.10829057368116551,-0.016855475831845754,-2.144289713836327,-0.2303059151913475,0.6607620899791534,0.849809036749688,-13.383629651241439,-28.643110503789295
240.0094983674681,0.993877698783702,-0.0011460463826926143,-0.10875357062635377,-0.01945423640548137,-2.1730434280036346,-0.23387858897586267,0.7150171894547772,1.5350304902221745,-13.826461683182389,-30.936493766657975
260.01028989809043,0.9937765481990029,-0.0011353824502990408,-0.10914280299774878,-0.022242565278339368,-2.1893855096635546,-0.23868911848206276,0.7446364772261139,2.010740572056455,-14.394537676266642,-32.94052747838113
280.01108142871277,0.9936646061633174,-0.0009976591629620658,-0.10951390163756017,-0.02522618644608708,-2.1944065658796195,-0.24900680019497257,0.7419136332519684,2.168680491993076,-14.654586031564214,-35.09050557577625
300.0118729593351,0.9935408454515774,-0.0008532275908833768,-0.10984685203816613,-0.028452232238408346,-2.1963908691690723,-0.2659936890903194,0.7069828229047773,2.0308544706101603,-14.186562033822739,-37.877712808415325
320.01266448995744,0.993405506676872,-0.0007739393294262655,-0.11009551502152173,-0.03199809203886339,-2.2064904546132653,-0.28797909674903727,0.6478762215167563,1.7859232429906606,-12.816418368147762,-41.64107312623379
340.0134560205798,0.993258437200357,-0.0007192384430443422,-0.11020398448930992,-0.035947759722222555,-2.2321260263472364,-0.3123760488328098,0.5781900882063831,1.704714548894242,-10.794457944558834,-46.37526854868091
360.0142475512022,0.9930966251994273,-0.0005848218798321552,-0.11013792462180148,-0.040353296778325,-2.2709838291545332,-0.3384161627112386,0.5132142810653182,1.9467015573816322,-8.800904798226918,-51.656015758973474
380.0150390818245,0.9929081238690658,-0.00031943644889731665,-0.10995462497420354,-0.04520327379680889,-2.3088687175076235,-0.36912333235215816,0.4658752393695244,2.3928500871357534,-7.697534283165324,-56.77828047791702
